"Data_source","x","y","dsid","type","AUPRC_label"
"missForest",0.598,0.947201689545935,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.599,0.947285187137586,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.6,0.947368421052632,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.601,0.947451392538098,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.602,0.947534102833158,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.603,0.947616553169199,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.604,0.947698744769874,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.605,0.947780678851175,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.606,0.947862356621481,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.607,0.947943779281624,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.608,0.948024948024948,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.609,0.948105864037364,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.61,0.948186528497409,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.611,0.948266942576306,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.612,0.948347107438017,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.613,0.948427024239299,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.614,0.948506694129763,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.615,0.948586118251928,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.616,0.948665297741273,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.617,0.948744233726294,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.618,0.948822927328557,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.619,0.948901379662749,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.62,0.948979591836735,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.621,0.949057564951605,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.622,0.949135300101729,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.623,0.94921279837481,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.624,0.949290060851927,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.625,0.949367088607595,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.626,0.949443882709808,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.627,0.949520444220091,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.628,0.949596774193548,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.629,0.949672873678913,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.63,0.949748743718593,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.631,0.94982438534872,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.632,0.949899799599198,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.633,0.949974987493747,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.633333333333333,0.95,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.634,0.95004995004995,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.635,0.950124688279302,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.636,0.950199203187251,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.637,0.950273495773247,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.638,0.950347567030784,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.639,0.950421417947447,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.64,0.95049504950495,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.641,0.950568462679189,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.642,0.950641658440276,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.643,0.950714637752587,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.644,0.950787401574803,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.645,0.950859950859951,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.646,0.950932286555446,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.647,0.951004409603136,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.648,0.951076320939335,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.649,0.951148021494871,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.65,0.951219512195122,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.651,0.951290793960058,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.652,0.95136186770428,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.653,0.951432734337057,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.654,0.951503394762367,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.655,0.951573849878935,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.656,0.951644100580271,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.657,0.951714147754708,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.658,0.951783992285439,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.659,0.951853635050554,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.66,0.951923076923077,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.661,0.951992318771003,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.662,0.952061361457335,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.663,0.952130205840115,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.664,0.952198852772467,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.665,0.952267303102625,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.666,0.952335557673975,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.666666666666667,0.952380952380952,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.666666666666667,0.909090909090909,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.667,0.909132212630622,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.668,0.909255898366606,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.669,0.909379247847757,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.67,0.909502262443439,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.671,0.90962494351559,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.672,0.909747292418773,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.673,0.909869310500225,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.674,0.90999099909991,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.675,0.910112359550562,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.676,0.910233393177738,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.677,0.910354101299865,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.678,0.91047448522829,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.679,0.910594546267322,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.68,0.910714285714286,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.681,0.910833704859563,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.682,0.910952804986643,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.683,0.911071587372165,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.684,0.911190053285968,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.685,0.911308203991131,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.686,0.911426040744021,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.687,0.911543564794339,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.688,0.911660777385159,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.689,0.911777679752978,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.69,0.911894273127753,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.691,0.912010558732952,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.692,0.912126537785589,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.693,0.91224221149627,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.694,0.912357581069237,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.695,0.912472647702407,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.696,0.912587412587413,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.697,0.912701876909646,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.698,0.9128160418483,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.699,0.912929908576404,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.7,0.91304347826087,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.7,0.913043478260869,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.701,0.911968777103209,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.702,0.910899653979239,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.703,0.90983606557377,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.704,0.908777969018933,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.705,0.907725321888412,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.706,0.906678082191781,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.707,0.905636208368915,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.708,0.904599659284497,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.709,0.9035683942226,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.71,0.902542372881356,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.711,0.901521555367709,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.712,0.900505902192243,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.713,0.899495374264087,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.714,0.898489932885906,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.715,0.897489539748954,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.716,0.896494156928214,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.716666666666667,0.895833333333333,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.717,0.895503746877602,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.718,0.894518272425249,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.719,0.893537696768848,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.72,0.892561983471074,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.721,0.89159109645507,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.722,0.890625,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.723,0.88966365873667,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.724,0.888707037643208,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.725,0.887755102040816,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.726,0.886807817589577,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.727,0.885865150284322,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.728,0.884927066450567,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.729,0.883993532740501,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.73,0.883064516129032,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.731,0.882139983909895,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.732,0.881219903691814,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.733,0.880304243394716,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.733333333333333,0.88,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.733333333333333,0.846153846153846,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.734,0.846272098385857,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.735,0.846449136276392,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.736,0.846625766871166,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.737,0.84680199157411,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.738,0.846977811782708,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.739,0.84715322888804,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.74,0.847328244274809,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.741,0.847502859321388,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.742,0.847677075399848,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.743,0.847850893875999,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.744,0.848024316109423,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.745,0.84819734345351,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.746,0.848369977255497,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.747,0.848542218856494,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.748,0.848714069591528,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.749,0.848885530789573,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.75,0.849056603773585,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.751,0.849227289860535,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.752,0.849397590361446,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.753,0.849567506581422,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.754,0.849737039819684,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.755,0.849906191369606,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.756,0.850074962518741,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.757,0.850243354548858,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.758,0.850411368735976,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.759,0.850579006350392,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.76,0.850746268656716,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.761,0.850913156913902,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.762,0.851079672375279,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.763,0.851245816288583,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.764,0.851411589895988,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.765,0.851576994434137,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.766,0.851742031134173,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.766666666666667,0.851851851851852,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.766666666666667,0.821428571428571,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.767,0.821492324169939,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.768,0.821683309557775,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.769,0.821873886711792,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.77,0.822064056939502,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.771,0.822253821542837,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.772,0.822443181818182,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.773,0.822632139056403,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.774,0.822820694542877,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.775,0.823008849557522,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.776,0.823196605374823,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.777,0.823383963263864,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.778,0.823570924488356,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.779,0.823757490306662,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.78,0.823943661971831,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.781,0.824129440731622,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.782,0.824314827828531,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.783,0.824499824499825,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.784,0.82468443197756,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.785,0.824868651488616,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.786,0.825052484254724,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.787,0.825235931492485,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.788,0.825418994413408,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.789,0.825601674223927,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.79,0.825783972125436,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.791,0.825965889314306,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.792,0.826147426981919,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.793,0.826328586314693,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.794,0.826509368494101,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.795,0.826689774696707,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.796,0.826869806094183,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.797,0.827049463853338,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.798,0.827228749136144,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.799,0.827407663099758,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.8,0.827586206896552,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.8,0.8,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.801,0.8001998001998,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.802,0.800399201596806,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.803,0.800598205383848,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.804,0.800796812749004,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.805,0.800995024875622,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.806,0.801192842942346,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.807,0.801390268123138,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.808,0.801587301587302,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.809,0.801783944499504,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.81,0.801980198019802,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.811,0.80217606330366,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.812,0.802371541501976,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.813,0.802566633761106,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.814,0.80276134122288,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.815,0.802955665024631,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.816,0.803149606299213,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.817,0.803343166175025,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.818,0.803536345776031,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.819,0.803729146221786,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.82,0.803921568627451,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.821,0.80411361410382,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.822,0.804305283757339,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.823,0.804496578690127,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.824,0.8046875,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.825,0.804878048780488,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.826,0.805068226120858,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.827,0.805258033106134,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.828,0.805447470817121,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.829,0.805636540330418,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.83,0.805825242718447,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.831,0.806013579049467,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.832,0.806201550387597,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.833,0.806389157792836,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.833333333333333,0.806451612903226,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.833333333333333,0.78125,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.833333333333333,0.757575757575758,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.833333333333333,0.735294117647059,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.833333333333333,0.714285714285714,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.834,0.714448886350657,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.835,0.714693295292439,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.836,0.714937286202965,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.837,0.715180860153802,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.838,0.715424018212863,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.839,0.715666761444413,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.84,0.715909090909091,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.841,0.716151007663923,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.842,0.716392512762337,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.843,0.71663360725418,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.844,0.716874292185731,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.845,0.717114568599717,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.846,0.717354437535331,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.847,0.717593900028241,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.848,0.717832957110609,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.849,0.718071609811108,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.85,0.71830985915493,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.851,0.718547706163805,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.852,0.718785151856018,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.853,0.719022197246417,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.854,0.719258843346435,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.855,0.719495091164095,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.856,0.719730941704036,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.857,0.719966395967516,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.858,0.720201454952434,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.859,0.720436119653341,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.86,0.720670391061452,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.861,0.720904270164667,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.862,0.721137757947574,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.863,0.721370855391474,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.864,0.721603563474387,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.865,0.721835883171071,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.866,0.722067815453029,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.866666666666667,0.722222222222222,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.867,0.722299361288531,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.868,0.722530521642619,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.869,0.722761297477128,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.87,0.722991689750693,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.871,0.723221699418766,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.872,0.723451327433628,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.873,0.723680574744405,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.874,0.723909442297073,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.875,0.724137931034483,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.876,0.724366041896362,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
"missForest",0.877,0.724593775819333,"1","Precision-Recall Curve","missForest (AUPRC=0.915)"
