"Data_source","x","y","dsid","type","AUROC_label"
"LEOPARD",0.747,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.748,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.749,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.75,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.751,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.752,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.753,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.754,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.755,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.756,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.757,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.758,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.759,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.76,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.761,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.762,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.763,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.764,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.765,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.766,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.767,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.768,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.769,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.769230769230769,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.77,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.771,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.772,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.773,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.774,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.775,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.776,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.777,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.778,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.779,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.78,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.781,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.782,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.783,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.784,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.785,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.786,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.787,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.788,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.789,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.79,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.791,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.792,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.793,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.794,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.795,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.796,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.797,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.798,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.799,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.8,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.801,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.802,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.803,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.804,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.805,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.806,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.807,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.808,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.809,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.81,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.811,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.812,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.813,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.814,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.815,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.816,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.817,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.818,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.819,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.82,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.821,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.822,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.823,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.824,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.825,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.826,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.827,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.828,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.829,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.83,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.831,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.832,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.833,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.834,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.835,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.836,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.837,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.838,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.839,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.84,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.841,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.842,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.843,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.844,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.845,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.846,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.846153846153846,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.847,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.848,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.849,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.85,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.851,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.852,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.853,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.854,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.855,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.856,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.857,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.858,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.859,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.86,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.861,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.862,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.863,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.864,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.865,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.866,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.867,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.868,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.869,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.87,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.871,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.872,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.873,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.874,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.875,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.876,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.877,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.878,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.879,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.88,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.881,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.882,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.883,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.884,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.885,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.886,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.887,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.888,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.889,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.89,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.891,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.892,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.893,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.894,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.895,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.896,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.897,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.898,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.899,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.9,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.901,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.902,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.903,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.904,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.905,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.906,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.907,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.908,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.909,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.91,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.911,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.912,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.913,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.914,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.915,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.916,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.917,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.918,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.919,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.92,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.921,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.922,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.923,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.923076923076923,0.933333333333333,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.923076923076923,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.924,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.925,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.926,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.927,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.928,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.929,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.93,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.931,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.932,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.933,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.934,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.935,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.936,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.937,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.938,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.939,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.94,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.941,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.942,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.943,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.944,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.945,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.946,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.947,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.948,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.949,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.95,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.951,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.952,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.953,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.954,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.955,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.956,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.957,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.958,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.959,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.96,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.961,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.962,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.963,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.964,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.965,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.966,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.967,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.968,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.969,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.97,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.971,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.972,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.973,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.974,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.975,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.976,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.977,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.978,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.979,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.98,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.981,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
"LEOPARD",0.982,0.966666666666667,"1","Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.718)"
